--------------------
BDMEP - INMET
--------------------
Estação           : RECIFE  CURADO  - PE (OMM: 82900)
Latitude  (graus) : -8.05
Longitude (graus) : -34.95
Altitude  (metros): 10.00
Estação Operante
Inicio de operação: 07/07/1961
Periodo solicitado dos dados: 01/01/2000 a 12/12/2018
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Umidade Relativa Media;
82900;12/01/2016;1200;1;;24;;;
82900;13/01/2016;0000;;31.5;;5.1;68.75;
82900;13/01/2016;1200;0;;23.9;;;
82900;14/01/2016;0000;;31.3;;5.9;68.75;
82900;14/01/2016;1200;3;;24.7;;;
82900;15/01/2016;0000;;31.8;;9.3;67.5;
82900;15/01/2016;1200;1;;24.9;;;
82900;16/01/2016;0000;;32;;8.9;71.75;
82900;16/01/2016;1200;2.6;;25.2;;;
82900;17/01/2016;0000;;33.2;;5.3;72.75;
82900;17/01/2016;1200;3.6;;24.4;;;
82900;18/01/2016;0000;;28.1;;7.5;91.25;
82900;18/01/2016;1200;6;;24.2;;;
82900;19/01/2016;0000;;32;;7.5;77.5;
82900;19/01/2016;1200;14.8;;23.6;;;
82900;20/01/2016;0000;;31.2;;2.8;79;
82900;20/01/2016;1200;24.8;;24;;;
82900;21/01/2016;0000;;31.4;;4;82.75;
82900;21/01/2016;1200;3.2;;23.8;;;
82900;22/01/2016;0000;;30.5;;0.6;81;
82900;22/01/2016;1200;13.8;;24;;;
82900;23/01/2016;0000;;31;;7.4;75;
82900;23/01/2016;1200;1;;24;;;
82900;24/01/2016;0000;;31.6;;8.5;69.5;
82900;24/01/2016;1200;0;;25.2;;;
82900;25/01/2016;0000;;31.8;;9.9;69.5;
82900;25/01/2016;1200;0;;24.8;;;
82900;26/01/2016;0000;;31.3;;8.5;68;
82900;26/01/2016;1200;3;;23.5;;;
82900;27/01/2016;0000;;32.3;;10.3;64.5;
82900;27/01/2016;1200;0;;23;;;
82900;28/01/2016;0000;;31.4;;10.1;68.5;
82900;28/01/2016;1200;0.4;;26;;;
82900;29/01/2016;0000;;31.4;;5.8;86.25;
82900;29/01/2016;1200;0;;21.2;;;
82900;30/01/2016;0000;;30;;4.5;79.25;
82900;30/01/2016;1200;12.7;;20.1;;;
82900;31/01/2016;0000;;30;;3.8;81;
82900;31/01/2016;1200;0;;22;;;
82900;01/02/2016;0000;;31;;7.5;78.5;
82900;01/02/2016;1200;6.2;;25;;;
82900;02/02/2016;0000;;31.3;;8.6;69.5;
82900;02/02/2016;1200;1.6;;25;;;
82900;03/02/2016;0000;;32;;8.9;70.75;
82900;03/02/2016;1200;0;;24;;;
82900;04/02/2016;0000;;31.8;;8.4;75;
82900;04/02/2016;1200;0;;22.8;;;
82900;05/02/2016;0000;;31.6;;9.9;67;
82900;05/02/2016;1200;0;;22.4;;;
82900;06/02/2016;0000;;31.4;;10.5;62.5;
82900;06/02/2016;1200;0;;25.6;;;
82900;07/02/2016;0000;;31.6;;8.8;67;
82900;07/02/2016;1200;0;;24.6;;;
82900;08/02/2016;0000;;31.6;;9.6;76.5;
82900;08/02/2016;1200;2.4;;24;;;
82900;09/02/2016;0000;;31.6;;6.2;74.5;
82900;09/02/2016;1200;4.6;;24;;;
82900;10/02/2016;0000;;31;;8.3;74.75;
82900;10/02/2016;1200;2;;24.8;;;
82900;11/02/2016;0000;;31.8;;10.2;76.5;
82900;11/02/2016;1200;0;;21.9;;;
82900;12/02/2016;0000;;32.9;;10.1;70.5;
82900;12/02/2016;1200;0;;21;;;
82900;13/02/2016;0000;;32.9;;8.5;73.25;
82900;13/02/2016;1200;0;;23;;;
82900;14/02/2016;0000;;32.4;;9;72;
82900;14/02/2016;1200;0;;24;;;
82900;15/02/2016;0000;;32;;8.1;81.5;
82900;15/02/2016;1200;8.4;;25;;;
82900;16/02/2016;0000;;31;;2.2;72.5;
82900;16/02/2016;1200;2.8;;23.8;;;
82900;17/02/2016;0000;;32;;9.4;73.75;
82900;17/02/2016;1200;0;;23.8;;;
82900;18/02/2016;0000;;27.7;;0.5;95.25;
82900;18/02/2016;1200;27;;23.2;;;
82900;19/02/2016;0000;;30.6;;4.1;80.25;
82900;19/02/2016;1200;4.6;;25.4;;;
82900;20/02/2016;0000;;31.4;;9.4;74.75;
82900;20/02/2016;1200;1.8;;24;;;
82900;21/02/2016;0000;;30;;2.8;78.25;
82900;21/02/2016;1200;4.2;;22;;;
82900;22/02/2016;0000;;31.4;;8.6;72.5;
82900;22/02/2016;1200;2;;23.8;;;
82900;23/02/2016;0000;;30.6;;0.3;85.25;
82900;23/02/2016;1200;1.6;;24;;;
82900;24/02/2016;0000;;30.4;;0.9;;
82900;24/02/2016;1200;0.4;;25.6;;;
82900;25/02/2016;0000;;31.6;;5.2;78;
82900;25/02/2016;1200;0.4;;;;;
82900;26/02/2016;0000;;31.4;;6.2;70.25;
82900;26/02/2016;1200;0;;23.8;;;
82900;27/02/2016;0000;;31.8;;8.1;72.5;
82900;27/02/2016;1200;0;;25;;;
82900;28/02/2016;0000;;32;;9.4;71;
82900;28/02/2016;1200;0;;23.4;;;
82900;29/02/2016;0000;;31.8;;6.2;68.25;
82900;29/02/2016;1200;0;;23.8;;;
82900;01/03/2016;0000;;32.6;;8.8;66.5;
82900;01/03/2016;1200;0;;22.9;;;
82900;02/03/2016;0000;;32.5;;9.3;68;
82900;02/03/2016;1200;0;;23.2;;;
82900;03/03/2016;0000;;31;;1.5;91.5;
82900;03/03/2016;1200;8.4;;24;;;
82900;04/03/2016;0000;;31.4;;7.4;82;
82900;04/03/2016;1200;45.8;;24.2;;;
82900;05/03/2016;0000;;31.2;;9.7;75.25;
82900;05/03/2016;1200;0;;25;;;
82900;06/03/2016;0000;;32;;9.8;69.5;
82900;06/03/2016;1200;0.2;;23;;;
82900;07/03/2016;0000;;32;;8.4;71.75;
82900;07/03/2016;1200;0.4;;24;;;
82900;08/03/2016;0000;;32;;9.5;74;
82900;08/03/2016;1200;0;;24.2;;;
82900;09/03/2016;0000;;31.8;;10;71;
82900;09/03/2016;1200;0;;24.2;;;
82900;10/03/2016;0000;;32.5;;8.7;68.5;
82900;10/03/2016;1200;0;;23.1;;;
82900;11/03/2016;0000;;33;;7.3;72.5;
82900;11/03/2016;1200;0;;23.4;;;
82900;12/03/2016;0000;;33.8;;7.3;69;
82900;12/03/2016;1200;0;;24;;;
82900;13/03/2016;0000;;31.8;;7.4;69;
82900;13/03/2016;1200;0;;24.2;;;
82900;14/03/2016;0000;;30.4;;1.8;83.75;
82900;14/03/2016;1200;0.4;;23.7;;;
82900;15/03/2016;0000;;28.3;;0.3;85;
82900;15/03/2016;1200;16.2;;23.2;;;
82900;16/03/2016;0000;;31.3;;5.3;85.25;
82900;16/03/2016;1200;8;;22.8;;;
82900;17/03/2016;0000;;28.1;;0;92.5;
82900;17/03/2016;1200;52;;23.6;;;
82900;18/03/2016;0000;;31.3;;6.6;76.75;
82900;18/03/2016;1200;15.6;;23.8;;;
82900;19/03/2016;0000;;31;;7.1;74.25;
82900;19/03/2016;1200;1.4;;23.4;;;
82900;20/03/2016;0000;;32;;6.2;80.25;
82900;20/03/2016;1200;0;;22.4;;;
82900;21/03/2016;0000;;32.1;;8.9;70.75;
82900;21/03/2016;1200;0;;23.7;;;
82900;22/03/2016;0000;;32.3;;3.6;72.25;
82900;22/03/2016;1200;13;;24.2;;;
82900;23/03/2016;0000;;31.6;;5.9;75.75;
82900;23/03/2016;1200;11.4;;24.6;;;
82900;24/03/2016;0000;;31.8;;7.1;70.75;
82900;24/03/2016;1200;0;;25.4;;;
82900;25/03/2016;0000;;31.4;;8.6;71.5;
82900;25/03/2016;1200;13.2;;24.8;;;
82900;26/03/2016;0000;;31.5;;6.6;73;
82900;26/03/2016;1200;2.2;;23.4;;;
82900;27/03/2016;0000;;31;;7.7;78;
82900;27/03/2016;1200;0;;24.8;;;
82900;28/03/2016;0000;;32;;9.6;74.5;
82900;28/03/2016;1200;0.7;;24.2;;;
82900;29/03/2016;0000;;30;;1.1;86.5;
82900;29/03/2016;1200;11;;24.2;;;
82900;30/03/2016;0000;;29.5;;0.7;77;
82900;30/03/2016;1200;65.2;;23.9;;;
82900;31/03/2016;0000;;31;;9.4;72.75;
82900;31/03/2016;1200;0;;23;;;
82900;01/04/2016;0000;;31;;4.1;84.5;
82900;01/04/2016;1200;13;;24.4;;;
82900;02/04/2016;0000;;30.3;;8.6;79;
82900;02/04/2016;1200;1;;23.8;;;
82900;03/04/2016;0000;;31.6;;3.4;78;
82900;03/04/2016;1200;0;;23.8;;;
82900;04/04/2016;0000;;31.6;;6.3;72.25;
82900;04/04/2016;1200;3.8;;23.8;;;
82900;05/04/2016;0000;;31;;7.7;83;
82900;05/04/2016;1200;0.4;;24;;;
82900;06/04/2016;0000;;30.8;;9.6;77;
82900;06/04/2016;1200;8.5;;24.2;;;
82900;07/04/2016;0000;;31.2;;8.4;78;
82900;07/04/2016;1200;0.6;;24;;;
82900;08/04/2016;0000;;31.4;;9.4;72.25;
82900;08/04/2016;1200;0;;23.6;;;
82900;09/04/2016;0000;;31.8;;8.9;72.5;
82900;09/04/2016;1200;0.8;;24;;;
82900;10/04/2016;0000;;30.8;;4.4;84;
82900;10/04/2016;1200;0;;24;;;
82900;11/04/2016;0000;;29.4;;2.7;85.25;
82900;11/04/2016;1200;35.2;;24.7;;;
82900;12/04/2016;0000;;29.6;;0.2;79;
82900;12/04/2016;1200;6.5;;23.4;;;
82900;13/04/2016;0000;;30;;4.9;87.5;
82900;13/04/2016;1200;2.4;;23.6;;;
82900;14/04/2016;0000;;31;;7;75.75;
82900;14/04/2016;1200;11;;24.4;;;
82900;15/04/2016;0000;;30.5;;2.4;85;
82900;15/04/2016;1200;0;;23.8;;;
82900;16/04/2016;0000;;27.1;;0;94.25;
82900;16/04/2016;1200;101.8;;23.7;;;
82900;17/04/2016;0000;;31.2;;4.8;76.5;
82900;17/04/2016;1200;58;;23.6;;;
82900;18/04/2016;0000;;29.2;;1;87;
82900;18/04/2016;1200;17.2;;24.3;;;
82900;19/04/2016;0000;;30.6;;9.4;73.75;
82900;19/04/2016;1200;3;;23;;;
82900;20/04/2016;0000;;30.4;;9.3;71.5;
82900;20/04/2016;1200;0;;24.2;;;
82900;21/04/2016;0000;;30.8;;8.6;83.25;
82900;21/04/2016;1200;0;;24;;;
82900;22/04/2016;0000;;31;;8.9;71.25;
82900;22/04/2016;1200;1.2;;24.6;;;
82900;23/04/2016;0000;;31.1;;6.3;75.25;
82900;23/04/2016;1200;0;;23;;;
82900;24/04/2016;0000;;31;;9.2;75;
82900;24/04/2016;1200;0;;22.2;;;
82900;25/04/2016;0000;;29.9;;2.3;85.75;
82900;25/04/2016;1200;6.2;;22.8;;;
82900;26/04/2016;0000;;30.6;;7;83;
82900;26/04/2016;1200;12.8;;23;;;
82900;27/04/2016;0000;;31.2;;9.6;71.75;
82900;27/04/2016;1200;0;;22.9;;;
82900;28/04/2016;0000;;32;;9.5;75.5;
82900;28/04/2016;1200;3.8;;24;;;
82900;29/04/2016;0000;;30.8;;7.8;83;
82900;29/04/2016;1200;1;;23.4;;;
82900;30/04/2016;0000;;30.7;;9.4;78.25;
82900;30/04/2016;1200;5.4;;23.3;;;
82900;01/05/2016;0000;;28.4;;1.3;87.75;
82900;01/05/2016;1200;2.9;;23.2;;;
82900;02/05/2016;0000;;30.2;;3.5;83;
82900;02/05/2016;1200;60.9;;23.8;;;
82900;03/05/2016;0000;;30.2;;9.3;74.75;
82900;03/05/2016;1200;4.8;;23.2;;;
82900;04/05/2016;0000;;29.8;;7.4;73;
82900;04/05/2016;1200;1;;22;;;
82900;05/05/2016;0000;;30.6;;4.3;81;
82900;05/05/2016;1200;1.2;;22.3;;;
82900;06/05/2016;0000;;27.7;;0.4;88.5;
82900;06/05/2016;1200;23.4;;22.7;;;
82900;07/05/2016;0000;;30.5;;9.7;79.5;
82900;07/05/2016;1200;0.9;;20.7;;;
82900;08/05/2016;0000;;29.3;;7.5;85.25;
82900;08/05/2016;1200;0.8;;22.2;;;
82900;09/05/2016;0000;;25;;0;97;
82900;09/05/2016;1200;54.1;;22.6;;;
82900;10/05/2016;0000;;29.7;;4.4;85.75;
82900;10/05/2016;1200;102.1;;23;;;
82900;11/05/2016;0000;;29.6;;1.2;86;
82900;11/05/2016;1200;14;;24.1;;;
82900;12/05/2016;0000;;31.4;;8.5;77.75;
82900;12/05/2016;1200;0.8;;23.7;;;
82900;13/05/2016;0000;;31.4;;9.7;80;
82900;13/05/2016;1200;0;;23.2;;;
82900;14/05/2016;0000;;30.4;;8.8;80.5;
82900;14/05/2016;1200;0;;23.4;;;
82900;15/05/2016;0000;;30.3;;9.4;73.75;
82900;15/05/2016;1200;0;;21.3;;;
82900;16/05/2016;0000;;30.4;;6.3;87.25;
82900;16/05/2016;1200;0.8;;22.6;;;
82900;17/05/2016;0000;;29.5;;8.6;82.25;
82900;17/05/2016;1200;13.8;;24;;;
82900;18/05/2016;0000;;30.2;;8.7;83;
82900;18/05/2016;1200;0.6;;23;;;
82900;19/05/2016;0000;;30;;8.9;74.25;
82900;19/05/2016;1200;0.8;;22.2;;;
82900;20/05/2016;0000;;30.2;;5.4;75.5;
82900;20/05/2016;1200;0;;22;;;
82900;21/05/2016;0000;;31;;9.1;79.5;
82900;21/05/2016;1200;0;;21.6;;;
82900;22/05/2016;0000;;31.3;;9.8;74.75;
82900;22/05/2016;1200;0;;21.4;;;
82900;23/05/2016;0000;;31.4;;8.9;70.5;
82900;23/05/2016;1200;0;;21.9;;;
82900;24/05/2016;0000;;27.5;;0;89.25;
82900;24/05/2016;1200;10.2;;22;;;
82900;25/05/2016;0000;;28.5;;4.2;90.5;
82900;25/05/2016;1200;38.8;;21;;;
82900;26/05/2016;0000;;28.7;;8;83.25;
82900;26/05/2016;1200;8.4;;21.2;;;
82900;27/05/2016;0000;;29.8;;6.6;80;
82900;27/05/2016;1200;1.2;;21.5;;;
82900;28/05/2016;0000;;30.3;;9.7;78;
82900;28/05/2016;1200;0;;22;;;
82900;29/05/2016;0000;;29.6;;3.3;89;
82900;29/05/2016;1200;3.8;;23.4;;;
82900;30/05/2016;0000;;26.1;;0;90.25;
82900;30/05/2016;1200;119.8;;23.3;;;
82900;31/05/2016;0000;;29.2;;5.1;85;
82900;31/05/2016;1200;13.2;;22.8;;;
82900;01/06/2016;0000;;30.1;;9.2;;
82900;01/06/2016;1200;;;22.1;;;
82900;02/06/2016;0000;;30;;9.5;85;
82900;02/06/2016;1200;0;;23;;;
82900;03/06/2016;0000;;26.1;;0;93;
82900;03/06/2016;1200;10.4;;23;;;
82900;04/06/2016;0000;;27.1;;1.4;88;
82900;04/06/2016;1200;36;;22.2;;;
82900;05/06/2016;0000;;30.3;;9.7;76.75;
82900;05/06/2016;1200;14.8;;23.8;;;
82900;06/06/2016;0000;;31;;5.5;84.75;
82900;06/06/2016;1200;4.6;;23.2;;;
82900;07/06/2016;0000;;30.6;;9.3;80.5;
82900;07/06/2016;1200;1.8;;21.6;;;
82900;08/06/2016;0000;;30.7;;8.6;78.5;
82900;08/06/2016;1200;0.2;;22;;;
82900;09/06/2016;0000;;31.2;;9;78.5;
82900;09/06/2016;1200;0;;21.9;;;
82900;10/06/2016;0000;;29.8;;8.7;78;
82900;10/06/2016;1200;1.8;;22.4;;;
82900;11/06/2016;0000;;30;;9.6;79.25;
82900;11/06/2016;1200;0;;21.9;;;
82900;12/06/2016;0000;;29.4;;9.2;78.5;
82900;12/06/2016;1200;0;;21.1;;;
82900;13/06/2016;0000;;29.1;;9.5;79.5;
82900;13/06/2016;1200;2;;20.1;;;
82900;14/06/2016;0000;;28.1;;6.4;85.75;
82900;14/06/2016;1200;11;;22;;;
82900;15/06/2016;0000;;29;;8.9;77.75;
82900;15/06/2016;1200;2.5;;20.6;;;
82900;16/06/2016;0000;;29.1;;9.9;76.75;
82900;16/06/2016;1200;0;;19.5;;;
82900;17/06/2016;0000;;29.3;;9.7;76.5;
82900;17/06/2016;1200;0;;18.8;;;
82900;18/06/2016;0000;;29;;9.6;78.75;
82900;18/06/2016;1200;0;;20.2;;;
82900;19/06/2016;0000;;28.1;;5.4;84;
82900;19/06/2016;1200;1.6;;21.4;;;
82900;20/06/2016;0000;;28.9;;9.3;75;
82900;20/06/2016;1200;1.8;;22.1;;;
82900;21/06/2016;0000;;29.2;;7.9;80;
82900;21/06/2016;1200;0.4;;19.8;;;
82900;22/06/2016;0000;;29.1;;1.7;83.75;
82900;22/06/2016;1200;16.6;;22;;;
82900;23/06/2016;0000;;28.9;;7.4;86;
82900;23/06/2016;1200;7.6;;22.5;;;
82900;24/06/2016;0000;;28.6;;8.9;78.5;
82900;24/06/2016;1200;11.2;;20.6;;;
82900;25/06/2016;0000;;29.2;;9.1;81.5;
82900;25/06/2016;1200;0;;20.4;;;
82900;26/06/2016;0000;;27.8;;0.3;84.25;
82900;26/06/2016;1200;2.4;;21.6;;;
82900;27/06/2016;0000;;27.7;;5.9;86.75;
82900;27/06/2016;1200;6.8;;21;;;
82900;28/06/2016;0000;;28.6;;8.5;77.5;
82900;28/06/2016;1200;14.2;;19.4;;;
82900;29/06/2016;0000;;28.1;;6.7;77.25;
82900;29/06/2016;1200;0.2;;20.2;;;
82900;30/06/2016;0000;;28.9;;9.5;76;
82900;30/06/2016;1200;0.6;;18.8;;;
82900;01/07/2016;0000;;28.5;;7;75.5;
82900;01/07/2016;1200;4.4;;22.2;;;
82900;02/07/2016;0000;;28.1;;4.2;79.5;
82900;02/07/2016;1200;0.4;;22.8;;;
82900;03/07/2016;0000;;28.9;;8.3;76.5;
82900;03/07/2016;1200;4.1;;23;;;
82900;04/07/2016;0000;;28.3;;5.4;81;
82900;04/07/2016;1200;5.4;;22.1;;;
82900;05/07/2016;0000;;28.8;;4.7;80.75;
82900;05/07/2016;1200;3.4;;21.4;;;
82900;06/07/2016;0000;;28.7;;4.2;87.75;
82900;06/07/2016;1200;2.6;;21.3;;;
82900;07/07/2016;0000;;28.5;;7.7;83;
82900;07/07/2016;1200;8.2;;21;;;
82900;08/07/2016;0000;;29.1;;7.5;84.25;
82900;08/07/2016;1200;0;;21.4;;;
82900;09/07/2016;0000;;29;;8.5;81.75;
82900;09/07/2016;1200;0;;21.5;;;
82900;10/07/2016;0000;;28.7;;6.6;80.75;
82900;10/07/2016;1200;0.6;;20.8;;;
82900;11/07/2016;0000;;29.6;;8.8;78.5;
82900;11/07/2016;1200;0;;20.8;;;
82900;12/07/2016;0000;;28;;3.9;87.25;
82900;12/07/2016;1200;4;;21;;;
82900;13/07/2016;0000;;27.8;;3;91.5;
82900;13/07/2016;1200;25;;22;;;
82900;14/07/2016;0000;;27.9;;3.7;88.75;
82900;14/07/2016;1200;9.6;;21.8;;;
82900;15/07/2016;0000;;28.4;;8.9;79.5;
82900;15/07/2016;1200;1.9;;20.4;;;
82900;16/07/2016;0000;;28.2;;3.8;89;
82900;16/07/2016;1200;1.4;;19.4;;;
82900;17/07/2016;0000;;29.6;;9;79;
82900;17/07/2016;1200;2.2;;19.4;;;
82900;18/07/2016;0000;;29.3;;9.3;78.25;
82900;18/07/2016;1200;0;;20.4;;;
82900;19/07/2016;0000;;27.3;;5;88.5;
82900;19/07/2016;1200;0;;21;;;
82900;20/07/2016;0000;;27.9;;5.3;85.5;
82900;20/07/2016;1200;17.9;;22;;;
82900;21/07/2016;0000;;28.5;;8.8;81;
82900;21/07/2016;1200;0.4;;18.8;;;
82900;22/07/2016;0000;;28.5;;8.8;78.5;
82900;22/07/2016;1200;0;;18;;;
82900;23/07/2016;0000;;28.4;;9.7;77.25;
82900;23/07/2016;1200;0;;20.2;;;
82900;24/07/2016;0000;;27.6;;4.5;78;
82900;24/07/2016;1200;3.2;;20.6;;;
82900;25/07/2016;0000;;28.3;;8.2;78.5;
82900;25/07/2016;1200;0.3;;21.6;;;
82900;26/07/2016;0000;;28.3;;7.6;80;
82900;26/07/2016;1200;0.2;;18.6;;;
82900;27/07/2016;0000;;27.9;;7.3;79;
82900;27/07/2016;1200;2.1;;20.3;;;
82900;28/07/2016;0000;;28.1;;4.7;80;
82900;28/07/2016;1200;2;;20.6;;;
82900;29/07/2016;0000;;27.7;;3.7;83.75;
82900;29/07/2016;1200;2.6;;20.4;;;
82900;30/07/2016;0000;;28.1;;7.6;76;
82900;30/07/2016;1200;5.8;;19.8;;;
82900;31/07/2016;0000;;27.8;;5.5;70.75;
82900;31/07/2016;1200;3.6;;21.3;;;
82900;01/08/2016;0000;;28.5;;9;71;
82900;01/08/2016;1200;0;;21.6;;;
82900;02/08/2016;0000;;28.9;;6.9;86.25;
82900;02/08/2016;1200;1;;22;;;
82900;03/08/2016;0000;;28.1;;1.4;84;
82900;03/08/2016;1200;2.4;;21.8;;;
82900;04/08/2016;0000;;28.3;;8;79.25;
82900;04/08/2016;1200;0.5;;20.5;;;
82900;05/08/2016;0000;;27.9;;5.8;78;
82900;05/08/2016;1200;0.6;;19.6;;;
82900;06/08/2016;0000;;28.6;;8.7;75.75;
82900;06/08/2016;1200;1.4;;21;;;
82900;07/08/2016;0000;;28.5;;8.6;79.5;
82900;07/08/2016;1200;2;;19.2;;;
82900;08/08/2016;0000;;28.7;;5.8;80.5;
82900;08/08/2016;1200;0;;18.6;;;
82900;09/08/2016;0000;;28.1;;5.2;89;
82900;09/08/2016;1200;0;;18;;;
82900;10/08/2016;0000;;28.5;;7.6;83.25;
82900;10/08/2016;1200;1.7;;20.8;;;
82900;11/08/2016;0000;;28.5;;6.4;77.25;
82900;11/08/2016;1200;1.3;;20.2;;;
82900;12/08/2016;0000;;29.3;;8.2;70.25;
82900;12/08/2016;1200;0;;18.4;;;
82900;13/08/2016;0000;;29.6;;9.5;70.75;
82900;13/08/2016;1200;0;;19;;;
82900;14/08/2016;0000;;29.2;;8.5;79.5;
82900;14/08/2016;1200;0;;18;;;
82900;15/08/2016;0000;;29.1;;5.3;83.25;
82900;15/08/2016;1200;1;;21.4;;;
82900;16/08/2016;0000;;29.5;;7.1;78.25;
82900;16/08/2016;1200;4.4;;20.3;;;
82900;17/08/2016;0000;;30;;9;72.75;
82900;17/08/2016;1200;0;;21;;;
82900;18/08/2016;0000;;29.2;;7.9;74.25;
82900;18/08/2016;1200;0;;19.8;;;
82900;19/08/2016;0000;;30;;4.6;80.75;
82900;19/08/2016;1200;1.2;;21;;;
82900;20/08/2016;0000;;27.8;;3.2;82.25;
82900;20/08/2016;1200;3.1;;21.6;;;
82900;21/08/2016;0000;;29.6;;7.5;76.5;
82900;21/08/2016;1200;0.4;;19.8;;;
82900;22/08/2016;0000;;30.2;;8.6;75;
82900;22/08/2016;1200;0;;20.6;;;
82900;23/08/2016;0000;;29.6;;8.9;75;
82900;23/08/2016;1200;0.8;;22.8;;;
82900;24/08/2016;0000;;29;;8.6;68.5;
82900;24/08/2016;1200;13.8;;21.5;;;
82900;25/08/2016;0000;;28.9;;9.7;66.25;
82900;25/08/2016;1200;0;;21.8;;;
82900;26/08/2016;0000;;28.9;;9.7;76.75;
82900;26/08/2016;1200;0;;19.2;;;
82900;27/08/2016;0000;;29.2;;5.9;72.5;
82900;27/08/2016;1200;0.4;;22;;;
82900;28/08/2016;0000;;28.2;;4.1;81.75;
82900;28/08/2016;1200;7.8;;21.7;;;
82900;29/08/2016;0000;;29.4;;5.4;71.75;
82900;29/08/2016;1200;4;;20.6;;;
82900;30/08/2016;0000;;29.1;;5.1;77;
82900;30/08/2016;1200;0.3;;22;;;
82900;31/08/2016;0000;;28.2;;1;79.5;
82900;31/08/2016;1200;10.2;;22.9;;;
82900;01/09/2016;0000;;29.2;;5.6;72.75;
82900;01/09/2016;1200;0.8;;24;;;
82900;02/09/2016;0000;;28.9;;6;81.75;
82900;02/09/2016;1200;7;;21.8;;;
82900;03/09/2016;0000;;28.5;;8.6;77.25;
82900;03/09/2016;1200;9.2;;21.6;;;
82900;04/09/2016;0000;;29.2;;9;76.5;
82900;04/09/2016;1200;0.8;;22.4;;;
82900;05/09/2016;0000;;28.9;;8.9;75;
82900;05/09/2016;1200;6.8;;22.5;;;
82900;06/09/2016;0000;;28.1;;4;79;
82900;06/09/2016;1200;1.8;;20.6;;;
82900;07/09/2016;0000;;29.1;;9.6;67.75;
82900;07/09/2016;1200;0.4;;21.6;;;
82900;08/09/2016;0000;;29.4;;9.7;72.75;
82900;08/09/2016;1200;0;;23.2;;;
82900;09/09/2016;0000;;29.9;;9.8;70.75;
82900;09/09/2016;1200;0;;19.4;;;
82900;10/09/2016;0000;;27.7;;0.5;93.25;
82900;10/09/2016;1200;9;;21.6;;;
82900;11/09/2016;0000;;28;;2.5;87;
82900;11/09/2016;1200;21.6;;21.6;;;
82900;12/09/2016;0000;;28.5;;6.9;72.25;
82900;12/09/2016;1200;0;;21;;;
82900;13/09/2016;0000;;29.1;;8.7;72.5;
82900;13/09/2016;1200;0;;19.5;;;
82900;14/09/2016;0000;;29.5;;9.3;73;
82900;14/09/2016;1200;0;;22.2;;;
82900;15/09/2016;0000;;30.2;;9.4;74.75;
82900;15/09/2016;1200;0;;20.4;;;
82900;16/09/2016;0000;;30.4;;6.2;78.75;
82900;16/09/2016;1200;0;;21;;;
82900;17/09/2016;0000;;29.7;;6;70.25;
82900;17/09/2016;1200;0;;24.4;;;
82900;18/09/2016;0000;;29.7;;9.1;63;
82900;18/09/2016;1200;0;;21.2;;;
82900;19/09/2016;0000;;29.7;;9.5;71.5;
82900;19/09/2016;1200;0;;18.6;;;
82900;20/09/2016;0000;;30.6;;9.3;70.75;
82900;20/09/2016;1200;0;;20.2;;;
82900;21/09/2016;0000;;30.2;;7.2;74.75;
82900;21/09/2016;1200;0;;24;;;
82900;22/09/2016;0000;;31.3;;8.3;70;
82900;22/09/2016;1200;0;;22.2;;;
82900;23/09/2016;0000;;31.4;;9;69.5;
82900;23/09/2016;1200;0;;23.6;;;
82900;24/09/2016;0000;;30.3;;9.5;72.5;
82900;24/09/2016;1200;0;;21.4;;;
82900;25/09/2016;0000;;30.3;;8.8;71.75;
82900;25/09/2016;1200;0;;22;;;
82900;26/09/2016;0000;;31;;9.1;73.75;
82900;26/09/2016;1200;0;;19.6;;;
82900;27/09/2016;0000;;31.4;;9.4;69.75;
82900;27/09/2016;1200;0;;21;;;
82900;28/09/2016;0000;;30.9;;6.9;70.5;
82900;28/09/2016;1200;0;;23;;;
82900;29/09/2016;0000;;31.1;;10;70.25;
82900;29/09/2016;1200;0;;22.8;;;
82900;30/09/2016;0000;;31.3;;9.4;68.5;
82900;30/09/2016;1200;0.8;;22.6;;;
82900;01/10/2016;0000;;30.8;;9.9;69.5;
82900;01/10/2016;1200;0;;23;;;
82900;02/10/2016;0000;;30.1;;8.8;69.75;
82900;02/10/2016;1200;0;;23.9;;;
82900;03/10/2016;0000;;29.8;;6.8;69.5;
82900;03/10/2016;1200;0.2;;23.2;;;
82900;04/10/2016;0000;;30.4;;5.6;70;
82900;04/10/2016;1200;0.2;;23.2;;;
82900;05/10/2016;0000;;31;;9.2;68.25;
82900;05/10/2016;1200;0;;22;;;
82900;06/10/2016;0000;;32.2;;9.1;71.5;
82900;06/10/2016;1200;0;;20.4;;;
82900;07/10/2016;0000;;31.7;;8.7;71.25;
82900;07/10/2016;1200;0;;21.3;;;
82900;08/10/2016;0000;;32.4;;10;66.5;
82900;08/10/2016;1200;0;;20.2;;;
82900;09/10/2016;0000;;31.8;;9.3;67.5;
82900;09/10/2016;1200;0;;23.2;;;
82900;10/10/2016;0000;;30.8;;9.9;67;
82900;10/10/2016;1200;0;;22;;;
